date,tsmom,tsmom_eq,tsmom_fi,tsmom_fx,tsmom_cm,val_everywhere,mom_everywhere,qmj_global,bab_global
2003-01-31,0.0490144441522,0.0557874220862,0.0180255475544,0.0752690136309,0.0501329450113,0.008748772092501087,0.007696784952094449,-0.003300991224158725,0.024841622455276713
2003-02-28,0.0499062307064,0.0413070593281,0.0969401974888,0.0239618989012,0.0406263538686,-0.010876632316921956,0.03994384652437962,0.020810672933197712,0.020254697066067175
2003-03-31,-0.0265870233674,0.0312919058125,-0.0472301714351,0.0224209622329,-0.0616139094066,0.006429499588479929,0.005642924776806299,0.016614166134291078,0.01169947592959476
2003-04-30,-0.000196539035637,-0.1149824898,0.0243027889939,0.0904782079908,-0.0157596503616,0.024450035750158135,-0.046803629354502656,-0.05279494137031981,-0.0450111492059025
2003-05-31,0.0651037735738,-0.0460744418367,0.180272778081,0.134862185998,0.00953318736585,0.008722839337467038,-0.014238206355517653,-0.05167350115518977,-0.024445536238358438
2003-06-30,-0.022558400111,-0.0411063919545,-0.0654664808478,0.0294111147087,-0.0183457835139,0.015383221367722274,-0.018214010475014808,-0.018305812735382572,0.0055172596143181615
2003-07-31,-0.0718800825034,-0.0652113137091,-0.177955145184,-0.0499105308435,-0.0279083210128,0.012162988957141359,-0.025924973245887578,-0.021894963504783444,0.004907148771297863
2003-08-31,-0.0207635143304,-0.0333529686601,-0.0175423924549,-0.0471301593976,-0.00460392077233,0.005925311529048978,-0.0073414984296376,-0.022235361608738666,-0.007197691817413425
2003-09-30,0.059499229848599997,0.00894942225148,0.111518846483,0.0688337931473,0.0456108337044,0.007728099905914918,0.0016909346648994366,-0.0046049096891492254,0.049903139068102606
2003-10-31,0.0356398037415,0.0983920191702,-0.118262449387,0.0312913010936,0.0976456947244,-0.00920286418385402,0.031587984956894355,-0.022645107451064087,-1.216707740926692e-05
2003-11-30,0.0192538163661,0.00881777451952,-0.0148490562794,0.0648036456229,0.0188648067797,0.005968502698294568,0.00037530580396791404,0.009014236765608022,0.04788416192979407
2003-12-31,0.0740312388359,0.0782979229267,0.03145752868,0.0978819819216,0.0835666204267,0.005734689601180321,0.007192121207564469,-0.008452852546600885,0.063270182416792
2004-01-31,0.00831966077671,0.0336145587389,0.0454673510298,-0.0129014785989,-0.010677021825,0.0076895009121739155,0.017130369321401738,-0.03753114226383429,-0.005327071221411996
2004-02-29,0.0587351874022,0.0569376916297,0.0361480125654,0.0148239581264,0.093599582658,0.0008140074027482146,0.009033785314078826,0.004298513653640795,0.044432359284031026
2004-03-31,0.00391589331474,-0.0421034683105,0.0495923890092,-0.031195011326,0.0139871710767,0.004775493456239923,0.00043054142402724,0.0075716750514451545,0.049003644450358326
2004-04-30,-0.0445723641091,0.0226205470668,-0.117239155396,-0.0569616323761,-0.0242138930526,0.0001446739245243985,-0.022685381748556926,0.02927416084472835,-0.00033579305031036436
2004-05-31,-0.0144677693417,-0.00239148895326,-0.0451294772675,0.0139722287741,-0.0166079484187,0.009380704661170672,-0.0101301076740494,0.00947880636742603,0.015922210577871115
2004-06-30,-0.0158448600425,0.0585120653662,-0.0192561503601,-0.0149666019732,-0.0423200538501,-0.0022840724175341685,0.016841011444309193,-0.0025145795162476014,0.015228874788035193
2004-07-31,-0.00689842155306,-0.0696716707169,-0.00155637127714,-0.00778483946783,0.0141911452746,0.004688945512238798,-0.0006791131590848925,0.03418138690086792,0.05120272158724286
2004-08-31,0.00365464527835,-0.0180280823706,0.0577188278622,0.0115643730552,-0.021453961308,0.011008900247394891,0.0027102332441048217,-0.00017666955995175235,0.024093767787218393
2004-09-30,0.058814122137,0.0537935918791,0.0203647404349,0.0572694047139,0.0822959281172,-0.010662596186628539,0.024329043872156716,-0.007573593898959701,0.026741297123560975
2004-10-31,0.0112223411198,0.0649585478533,0.0602024922517,-0.0232628010608,-0.0182170805113,-0.006143731161649186,-0.0029782866715042764,0.0020123812711163487,0.02912584893962773
2004-11-30,0.0523725398493,0.0913160166595,0.0156405090141,0.0799331441015,0.0438849506218,0.012630730521918586,0.007906227389454736,-0.019863193791805955,0.03833603092387727
2004-12-31,0.00896577055112,0.107511907968,0.0390502281026,-0.0244499037233,-0.0275769416833,0.011107354882079142,-0.009506839071848702,-0.0028524169752200583,0.023597146592300756
2005-01-31,0.023267469828,0.0317824187151,0.046683849137,-0.0433841487022,0.0407163011347,-0.0005252393062911146,0.015171916804505378,0.005878900146493765,0.020130055701061144
2005-02-28,-0.0134010049235,0.0867171356927,-0.0855998742825,0.0501142991653,-0.0435952387961,0.0092219829234294,0.004577556406312871,0.006565825753617495,0.036205873842911754
2005-03-31,0.00567629181766,-0.0182844268079,0.0321954561185,-0.0391891315427,0.0227297256528,0.005717998294004096,0.005470617548071313,0.01333110679341664,0.011770035332584864
2005-04-30,-0.0368072435047,-0.145904888024,0.0265252200622,-0.0301227284632,-0.0335429687628,-0.0015462862630818111,-8.950180894130813e-05,0.015450719154166325,0.013756090710084276
2005-05-31,0.0258171319581,0.149917924988,0.104842532286,-0.0491110208502,-0.0260620142018,0.0056575066614400074,0.0022303956237407223,0.0016414043392534306,-0.0264196637920944
2005-06-30,0.0505092296483,0.111385529139,0.0770608565926,0.0394054886873,0.0188503565585,-0.0012024981226001165,0.019755021296925124,-0.0065297413356830685,0.01876356199241075
2005-07-31,0.00348434342283,0.136044233814,-0.105547907377,-0.00185738027864,0.0155043822269,-0.001901141031948051,0.004619517540211475,-0.004317342267433032,0.013413597697159226
2005-08-31,0.022144319316,0.00997368474901,0.067648803911,-0.0143777818273,0.0203210953613,-0.010848872913622245,0.007192878491463759,-0.008882885743442938,0.012178907584563373
2005-09-30,0.0159647903021,0.179303093681,-0.0813106058662,0.040049745372,-0.00463871140878,-0.0035469990941101085,0.01931201183484881,-0.012189623433971205,0.003466792073279749
2005-10-31,-0.0224097051255,-0.106920357031,-0.0537857226586,0.0224185442758,0.00386300746894,0.010663670837139767,-0.007775422754670052,0.01107752268247748,-0.010762462748116302
2005-11-30,0.0377488178033,0.129002118603,0.00140251058855,0.0372439616358,0.0234688411617,-0.0010916858034416593,0.0030115029632949196,-0.006701166016883078,-0.004657476404716737
2005-12-31,0.0187721418189,0.105952165624,0.0142650242769,-0.0375863592675,0.0167002387704,0.0005402162012876843,0.003208381166688639,-0.017930384949912215,0.019523066396447113
2006-01-31,0.0388701082053,0.12868523766,-0.0277753871075,-0.0386503299275,0.0800492970207,-0.005203593443618996,0.01489758171052234,-0.01466353880070316,0.019877548896715787
2006-02-28,-0.00404421217174,0.0447318878604,0.0232472996695,0.0203355903075,-0.0493080531708,0.015931987148318328,-0.011595340880691387,-0.004876716713335241,0.009991345380362596
2006-03-31,0.0509153882861,0.0870643848666,-0.0418566480654,0.050310152742,0.0879136520309,-0.0049845690983222595,0.01353590900581338,-0.0060010667403198005,0.014205985269869787
2006-04-30,0.0248479541906,0.0187930490286,-0.0375387594114,-0.0285597411753,0.0876151945103,-0.017735009216471177,0.012896876776560194,0.002353104581776898,0.04030319786983995
2006-05-31,-0.0287626564801,-0.161672423513,-0.00216053628038,-0.0367657631183,0.0106705777016,0.009603406282347304,-0.016100168400537,0.020260637059158138,0.016792080399025768
2006-06-30,0.00369537986405,0.0234618058648,0.0502501090009,-0.00552891112817,-0.0243220293393,0.011423006941743304,-0.005093546735611869,0.011259852586415795,-0.008475412780285067
2006-07-31,-0.00706818541286,0.0140797868245,-0.0787582303504,0.0118470857757,0.0143757970783,0.0016255743243279723,-0.006088321770090826,0.00955414368728515,0.018577504705672515
2006-08-31,-0.0137547171227,0.0610759967059,-0.11827476955,0.0124259089433,0.00170848055681,0.0017708429891875293,-0.0029164583816608416,-0.008369058331399299,-0.005379585642671916
2006-09-30,0.0139593093092,0.0537882753666,-0.0437242155563,-0.0133277130268,0.0439122008412,0.008504325558969501,0.002775467629166654,0.00583192722388126,0.00027703511278870125
2006-10-31,0.0160608162791,0.0759563381699,0.0184517449324,0.0322648915627,-0.0157971284257,-0.00032553229725567544,0.005880264103264846,-0.008184675286874546,0.0052960901125255104
2006-11-30,0.00951616077912,0.00887136152472,-0.0146853900753,0.0452991348517,0.00497564684268,-0.0004542661902781129,-0.0021677739609876952,-0.0018999805593320942,0.025367989735840937
2006-12-31,0.037558720806,0.091077943442,0.0567064378542,0.0437110443739,0.00404117046575,0.006796205707171209,0.014073014855357455,-0.0036013924626790332,0.013705167399435468
2007-01-31,0.0267549362159,0.0470598250665,0.0642976971648,0.0211700930552,0.00159736229669,0.004951702396468177,0.00033641192603241113,-0.004682884465953694,0.019038109487923758
2007-02-28,-0.0343807065971,-0.0453038175747,-0.113259766208,-0.0359833288081,0.013242928414,0.0026315710137751174,-0.0007285970756700718,-0.002054260504823183,0.02872852630258517
2007-03-31,0.019407304997,0.0648443429722,0.0524008461146,0.0239288320183,-0.0177638491931,-0.009789541159493638,0.007659587942766238,0.0038495114969872273,0.012360794079297036
2007-04-30,0.0505929616657,0.0940836376151,0.0282528828941,0.0874433197069,0.0279596551653,-0.012337245038593861,0.0134631559614933,0.0010321458664358193,0.02804067213592188
2007-05-31,0.0217605851163,0.0782007533526,0.0426201482746,-0.0223599176367,0.0113568433602,-0.0023572825037868382,0.003304839182060514,0.0011418280404972205,0.005237184488067068
2007-06-30,0.0214990905268,-0.0206293508349,0.0577188973123,0.0701788360157,-0.00666167871576,-0.0037606420200743946,0.002181806111556349,0.014422733257487422,0.012718113662727366
2007-07-31,-0.0546226372931,-0.114164729328,-0.057815451357,-0.0327035755136,-0.0415244427185,-0.01035297694694465,0.005976778381971008,0.014505922074057362,0.02028845609584038
2007-08-31,-0.022848362142,-0.026118715888,-0.00628223450927,-0.0752343126952,-0.00440232334499,0.01153983802847984,-0.002604711567843652,0.02378966575021106,-0.024378273059352234
2007-09-30,0.0411919359972,0.036596525127,0.037057614836,0.0848564259631,0.0233223940529,-0.025808880181484705,0.027884990372488275,0.002157067782273215,0.010826956359627448
2007-10-31,0.0494080275252,0.0498832266949,0.00786714082137,0.0807261964704,0.0560720569953,-0.020392939121790417,0.014257849707829109,-0.0018104935485242564,-0.0035537703255341547
2007-11-30,-0.0236360388151,-0.0672027974308,0.0217986577218,-0.0786252641384,-0.00441435229672,0.010421856309878729,0.002821339780570327,0.03528344434470524,-0.009040113407103952
2007-12-31,0.0284454776095,-0.00489405846618,0.0352458538551,0.0237389790013,0.039617515809,0.0032221766977762376,0.017882455137441505,0.017823865991624898,-0.015416742800144066
2008-01-31,-0.032575099817,-0.164004019791,-0.0241449420369,-0.0194842723991,0.00559899599999,0.011920654942954573,-0.021085086595921978,0.00855657213381799,-0.0033063939575061854
2008-02-29,0.0939174198701,0.0234791771053,0.068261850964,0.0389981683286,0.161688153168,-0.019115297730494935,0.03712756688327755,0.009607701356919476,0.008253108433592043
2008-03-31,-0.0276668141128,0.046600272002,-0.00802249037285,0.0123141595208,-0.0861481335818,0.0019330811331987417,-0.0012008368747707676,0.0186997811386048,-0.027707832761843444
2008-04-30,-0.0217593211267,-0.0975246708063,-0.0869001950516,0.00781993691081,0.027147696027,-0.0014368432879816031,-0.0007938064961541749,-0.01108195103728714,-0.028345278278878647
2008-05-31,0.00122034259518,-0.0186143972452,-0.0607430889655,0.0162275997584,0.0347182668824,-0.008508886977308354,0.01374997081521538,0.011179343568593333,0.010780800568105722
2008-06-30,0.0792888456349,0.179298628086,0.0521843949993,0.0299412653598,0.0811405447811,-0.02236478527782643,0.06599017538137995,0.03345861063512016,0.027964062731699702
2008-07-31,-0.0350605534464,0.0481430482675,-0.00416491587866,-0.0190540285024,-0.0910003035771,0.01693546792397027,-0.024045318007018406,0.009190441828049834,-0.04514192391307632
2008-08-31,-0.0355209029684,-0.0193204490836,-0.000300896189967,-0.0701552713802,-0.043356392641,0.026682438611481438,-0.023279082645642626,0.022881216590724864,-0.028217680340825106
2008-09-30,-0.014832648093,0.201965015821,0.00108412260142,-0.0916929528352,-0.0663232038158,0.01636224226859166,-0.022694012140889917,0.038411613071590786,-0.04009298714045417
2008-10-31,0.0895220720181,0.205630211789,0.0471626383522,0.198443035358,0.0144657311696,0.014327177671854853,0.03123508237117227,0.08369280558260123,-0.06482925458731026
2008-11-30,0.0797285126098,0.0369893158909,0.205328301022,0.0440885046882,0.045542496617,-0.0010614617799653218,0.02467236776495562,0.05156390375285356,-0.02541021317855089
2008-12-31,0.06105732976,-0.0059764606025,0.129447960599,0.0944506436276,0.0324534191742,0.004374778408465839,0.003325514127062963,-0.004123145076248521,-0.04239609818342848
2009-01-31,0.00265201687289,0.0544313718094,-0.0675271668703,0.0031265926368,0.0210111954173,-0.00684093308355385,0.015747924108908032,0.02544580708689035,0.05389636730784658
2009-02-28,0.0254357805922,0.0793835203879,0.0149348953556,-0.00317115223808,0.0251968240872,0.0017611338476196136,0.000833755195803408,0.04511792863754182,-0.001290525365250622
2009-03-31,-0.0222581590226,-0.0448214712467,0.049361556381,-0.0584456912736,-0.0344971633232,0.03068447917694439,-0.06100796992785951,-0.035257596986047905,-0.04345208038675602
2009-04-30,-0.0447041584469,-0.116546544744,-0.0494816582741,-0.026465760031,-0.0242946503872,0.06623002073559871,-0.09906550555974244,-0.07503223681574314,-0.07286166280704134
2009-05-31,-0.0736745472226,-0.0526926227193,-0.0785694699774,-0.0684907051234,-0.0814832734687,0.008846860166800084,-0.05544786957245058,-0.04360088606651818,0.07137866477824212
2009-06-30,0.0150275030951,0.0019308465008,0.0124665420499,-0.00373334553956,0.030706360868,0.005560569138593913,0.0005428381694267444,0.014744056199996674,0.06029571862212437
2009-07-31,-0.0338408708629,-0.109920563606,0.0173645802319,-0.0447484890626,-0.027593462994,0.011649294218952274,-0.011692639796534812,-0.027033287036121605,-0.020354529236104386
2009-08-31,0.0206192928564,-0.0711627386775,0.0497313101616,0.0223210231862,0.0384176801431,0.0056481360288719714,-0.014794234889479051,-0.042327909485164884,0.005655663009106915
2009-09-30,0.00888006360212,-0.0381868977172,0.0429852062748,0.0229148702265,0.00103915183693,-0.011816293885796646,-0.002056006605031105,-0.008587496947471967,0.02433719738956395
2009-10-31,-0.0230531475503,-0.00326495959842,-0.0148773933252,-0.0101460833441,-0.0413557836738,-0.00792589453831537,0.009213748114854113,0.03725162065066612,0.03309122224702739
2009-11-30,0.0434429528637,0.0572412649763,0.0785839313872,0.0250366712376,0.0284370299343,-0.017526539965839694,0.003987677700106712,0.008987462013194109,0.012420201323068696
2009-12-31,-0.0151155424461,0.0610449651076,-0.0992095634111,-0.0382259926936,0.0134304203677,0.01374625989869273,0.015009554633162088,0.007125282738260319,-0.01802809605615322
2010-01-31,-0.0463332510885,-0.0922919552173,-0.0225916748419,-0.0288038902287,-0.0507234379369,0.006323204896958846,-0.014870369576631626,0.0036068690101047295,0.017526400002107593
2010-02-28,0.0207607079417,-0.00629960381141,0.0496015509842,-0.0129421018539,0.0321376064323,-0.0029826430532662665,0.0022757040190205286,0.004865237007047399,0.009091869113335309
2010-03-31,0.0514204857607,0.150299584113,0.0209616777196,0.0317550141013,0.0406720807307,0.00966428253376798,0.030599920239994832,-0.018803149705303075,-0.0024259503835162123
2010-04-30,0.0214877700494,-0.0273865002561,0.0474373389587,0.0212275303166,0.0258897247879,0.003053509428117198,0.011046532486451495,-0.016139742497539973,0.017434189163070785
2010-05-31,-0.0514921747607,-0.155003192934,0.083289204731,-0.0315286697645,-0.095663876002,-0.006008457582276887,-0.02041547301442183,0.026617203291633605,-0.003876653210823573
2010-06-30,0.0117791261727,-0.0448402398967,0.0926220456516,0.0522285851029,-0.0310032557342,-0.010058499004656931,-0.017212151132045567,0.024994710219229502,0.0322203861431707
2010-07-31,-0.0088030779969,0.0579164302417,-0.00285095832259,-0.012580129012,-0.0351584329024,0.007739925360588134,-0.008095000581376438,-0.02483440570786794,-0.007298925427361517
2010-08-31,0.0578077515828,-0.0371376283845,0.212521757487,0.0350445720556,0.0209904389692,-0.02233061573410942,0.020299054650944004,0.018638595034603272,0.019714916844374097
2010-09-30,0.0116919185593,0.0328480466156,-0.0475406928852,-0.0131088441066,0.0482430830702,-0.003909330552854329,0.010881501712611385,-0.007919883333284758,0.002117745741489276
2010-10-31,0.0210319752368,0.0266537756051,-0.0389001143037,-0.030631782215,0.0772188939923,-0.006047841595618598,0.0053353496106654935,-0.0003431454120496019,0.01689445745236787
2010-11-30,-0.00688888048984,0.00713093317498,-0.0630746329523,0.0559842226157,-0.0131489129164,-0.007757269022051158,0.024811005176827765,0.003853579093597558,-0.008691898282918413
2010-12-31,0.0452591828126,0.0727335893625,-0.0751465422795,0.0703620906334,0.0876245942042,0.00023313796037662974,0.001069961498060893,-0.028879476279886664,0.004259457376371779
2011-01-31,-0.00671276906886,-0.0065619896419,-0.0479634191219,-0.0493211081506,0.036878960299,0.01880553017346052,-0.024612527949858062,-0.01393058446090569,0.027303276976476307
2011-02-28,0.0416147736803,0.0646422166993,0.000176450109702,0.0570730651076,0.0476960954352,-0.0067463946304548595,0.0076813393967098695,-0.011500766661737171,0.013563072036095756
2011-03-31,-0.0163645374134,-0.056335519785,-0.0200808599585,-0.03122454816,0.00806759439441,-0.005440607701773384,0.012457988899974041,0.0220326669290939,0.011158560828498556
2011-04-30,0.0513593655552,0.0609111571949,0.0756684007593,0.0693491788702,0.0256151429639,-0.011509909804803322,0.01588290375336222,0.010396148069718638,0.022960264060335616
2011-05-31,-0.012246470785,-0.0419346548017,0.106093014693,-0.0307878820952,-0.0559432507577,-0.004200450434103332,0.0029414320812641936,0.026007997583042793,0.010919634807232934
2011-06-30,-0.0242229310712,-0.0345433713667,-0.00148850692712,0.0019622983633,-0.0457598604222,0.0037561065635582057,0.0037346015344571055,0.024324950926935644,0.008306586805733658
2011-07-31,0.0187571085061,-0.0997198111477,0.0472461315738,0.0309798729636,0.0416430169858,-0.02094114779985189,0.011006787654200363,0.012436969416165056,0.014660664660483092
2011-08-31,0.0263421349212,-0.12049149751,0.176871578351,-0.0221868853016,0.0241324753365,-0.017140666230438875,-0.004142164398515824,0.056281621544134235,0.009460830398931275
2011-09-30,-0.0945849611696,0.0314342408873,0.0474200556766,-0.139744701598,-0.196181675852,0.010737961488496562,-0.03827099652163952,0.054687845100834236,0.008178136495116336
2011-10-31,-0.0181187789001,-0.0734922426032,-0.0383489916433,0.00349945627091,0.00279518430557,0.0058264331957519145,0.0063756809464728045,-0.035346297570841484,-0.04021840655105182
2011-11-30,0.0246617085586,0.0312901511214,0.0480963753482,-0.0326807789546,0.038153508509799997,-0.007221731026700906,0.021707120902805622,0.03543048271205557,0.005952356417149615
2011-12-31,0.0131832178208,-0.0031460831185,0.0906009423045,-0.00406443272269,-0.0140040698172,-0.002650223263690927,0.006825278638964488,0.011468035017122832,0.009788475695421805
2012-01-31,-0.00623208665313,-0.0432176388146,0.0226076585661,-0.00458129088094,-0.00880943113908,0.0028763723510648745,-0.023714014437918925,-0.04233409095183022,-0.012105170270064306
2012-02-29,-0.0214879571745,-0.0512829464844,-0.0419598172646,-0.0245633647835,0.00231179183663,0.0032597740701534373,-0.016327504321904537,-0.014013562685779832,0.011951457849379798
2012-03-31,0.00209847916288,0.0033648948494,-0.0278160017638,-0.0218908417445,0.0298219109027,-0.009847942997138604,0.012691462592729925,0.013445972852987058,0.031094827412634127
2012-04-30,0.036490764023,0.0358110275928,0.108427411277,0.0168001556396,0.00762528544684,-0.017239840260386934,0.027575596211659784,0.020057917947525653,0.03188781493475049
2012-05-31,0.107234215215,0.118281711162,0.1701832171,0.123496674753,0.0608627984462,-0.014481404314102705,0.035687888173342154,0.0405329512877655,0.018404400429753106
2012-06-30,-0.0636018751664,-0.0996821990091,-0.0765240996896,-0.0632739354248,-0.0432361853129,0.012036701966908469,-0.01675342868240048,-0.0069900268373574714,0.006453391425858499
2012-07-31,0.0181326241078,-0.0243906553679,0.0912727158622,0.0528533939912,-0.022899080731,-0.020899999602542147,0.026425410937648414,0.014610432626041048,0.010557373490805051
2012-08-31,-0.0174694676036,-0.026623255753,-0.00785328384547,-0.0153331045782,-0.0203137447626,0.001702425594954888,-0.008261256809023586,-0.006693541054765941,-0.0007939159615868191
2012-09-30,-0.0376118011675,0.00533146232706,-0.00827367817149,-0.0525715813749,-0.0621271181637,0.016195494030431124,-0.016637340422240274,-0.013324413383374485,0.008418346230040029
2012-10-31,-0.0113961572008,0.0227217203297,-0.0292123299856,-0.00639725951631,-0.0170393831918,0.009888186617697498,-0.005081434304463504,-0.016068898672499048,0.012553258377500678
2012-11-30,-0.00264900134177,0.00892795056505,0.0480301083605,0.00636919740328,-0.0389506421014,0.003803699304727874,0.0027480407477379,0.008131485466703345,-0.0018692444834156941
2012-12-31,0.010385250707,0.0686897252314,-0.0193053775231,0.0633456941713,-0.0218767253472,0.024797256312709043,-0.010574887193887567,-0.025139408264245645,-0.010217965503063482
2013-01-31,0.0080957690798,0.133464456987,-0.123044661418,0.0128674926574,0.0297310491789,0.009917539007543722,0.009381986190135376,-0.019121838068857065,0.020445905666564127
2013-02-28,0.0186606203461,0.00688520859416,0.0593480877126,-0.0503598880178,0.0355476091116,-0.013231166582298785,0.015195683346163813,0.012551052390777289,0.016257288482797692
2013-03-31,0.0126983013081,0.0187957738578,0.0448706322775,-0.00634034619383,0.0025043935778,-0.011274047822174563,0.01649506520866367,0.014459009632864228,0.02684700831084694
2013-04-30,0.0607688523142,0.103929690928,0.0687288930652,0.0133627553448,0.0639748975787,0.00955238085896385,0.010219523025617105,-0.007932571345089548,0.012629365658793402
2013-05-31,-0.0222436693411,0.0413220192712,-0.194699254908,0.0131255286915,0.0296480405951,0.01173205090340043,-0.008396005082004719,-0.0038559133527673907,-0.016356573745478664
2013-06-30,0.00531472007195,-0.113314812944,0.102234481078,-0.0735972750574,0.0367585886396,-0.002690567518726018,-0.001017901316125452,0.024295226344606992,0.023033196835519278
2013-07-31,0.0340220804376,0.133914842232,-0.0200623474194,0.0375463664896,0.0240958834947,0.004033740039565599,0.013890813280563564,-0.010666310769649419,0.010630887270496502
2013-08-31,-0.00778663641207,-0.0275617225122,0.047356337601,-0.0118853282708,-0.0281907441189,0.0054794991592149725,-0.009499056417692085,0.0028144591738187928,0.007122689710208225
2013-09-30,-0.0144524043972,0.109697611073,-0.073573771356,-0.0297981342278,-0.0213117215138,-0.004926525946155816,0.016437748512339367,-0.011023836292523898,0.011774298686057602
2013-10-31,0.0245396213583,0.134185853112,0.00286904638991,0.0233160643458,-0.00422770893528,0.010197527183464845,0.002348496055788987,0.006453179285543289,0.021629927471078093
2013-11-30,0.0363830118657,0.0268105069258,0.0341622553234,0.0646183141623,0.0270579598635,-0.0017207305867394482,0.018499608838699555,0.011120124223036319,0.017594897250174924
2013-12-31,0.0193695175856,0.0396689170582,-0.00445201633772,0.0561173888254,0.0062866380386,-0.005885859711003013,0.014266931900916038,-0.002824469090169868,0.00713845168725271
2014-01-31,-0.0482488944452,-0.0841506315442,-0.149920114955,-0.0201899397493,0.00625669072827,0.0030694258757512057,0.00482541370119318,-0.019242969032349046,0.023146360462612696
2014-02-28,-0.00869465283614,0.117429372138,-0.00316728392975,0.0019439573931,-0.0643044588069,-0.003441319729377271,0.0002459097067126082,-0.0041980380257278455,0.009676816576843331
2014-03-31,0.011645688268,0.0173303092166,0.0221559405621,0.00516631720566,0.00706058761755,0.012949177010311796,-0.01233609505518425,0.013906661156972644,0.023357697234437994
2014-04-30,-0.000722062826806,0.024620769314,-0.0143269323472,0.0103739557519,-0.00840432984542,0.017801624741419646,-0.018018451169912603,0.010879832325341619,0.011701099957323532
2014-05-31,-0.00268123804715,0.0458101840189,-0.043814482552,-0.0440639341768,0.022106334183,-0.0021761920185477475,-0.0005525210207166151,0.0032296120975588297,0.008894868418113553
2014-06-30,0.0243748803149,0.00586109131373,0.0236980984484,0.0444439821723,0.0216495904393,-0.009983842660112683,0.0031913279993386677,-0.004645144200402047,0.005526178795408526
2014-07-31,-0.0058615438313,-0.0387166145504,0.0162221164689,-0.00466857581802,-0.00609935898085,-0.006244850708304689,0.0021631162658483157,0.004353002148223551,0.007920928769119063
2014-08-31,0.0338758412857,0.0492821611952,0.157216075705,-0.0385072485702,-0.00251927739623,-0.009366582121733254,0.0019248895624514204,0.0032018872124840313,0.011033341902430507
2014-09-30,0.0394110414201,-0.0111975331988,-0.0411262598332,0.0476986482705,0.0978698249892,-0.009114584778847431,0.009687091638887034,0.023736512564774017,0.010356809912480796
2014-10-31,0.0084050478894,-0.0262989594828,0.114391867817,0.0161967282888,-0.0398863170067,-0.006105393974720331,0.0025920960533208333,0.03629661654141148,0.011720785098915271
2014-11-30,0.084803296113,0.0253591554357,0.0999498819122,0.123764730304,0.0794097311305,-0.010759040260350254,0.012828074150974986,0.014931176724466103,0.00821801810194315
2014-12-31,0.0458486313337,-0.0354394537454,0.0935889620845,0.0883145338773,0.0292393661431,-0.01287089884163825,0.016040866995780997,0.011179475909595669,0.00520971099239657
2015-01-31,0.129491238841,0.0583924343131,0.235582071233,0.244220797777,0.0413226435263,-0.004015216963573052,0.013145651803202088,0.0020048616932039883,0.005322935790949644
2015-02-28,-0.0240541835295,0.143021485864,-0.0528301323401,0.011186145042,-0.0887407515655,0.007985930853450894,-0.016526370640946274,-0.0024032639551896055,-0.01319127996515623
2015-03-31,0.0585835022221,0.0255128501917,0.0637689536756,0.066084903664,0.0644255098085,-0.017086051630361688,0.019067560536154635,0.0034152825362127296,0.01190858226252498
2015-04-30,-0.0658516519984,0.00019404525567,-0.0817331767072,-0.0947958284565,-0.067544207689,0.03636412844278976,-0.03522483262989618,-0.01672758000270702,0.0076324475600551426
